item_id,cefr_true,true_p_mid,p_est,p_error,ci95_low,ci95_high,ci95_width,var_p,d_to_boundary_hat,nearest_boundary_hat,gap_weak_strong_test
195057,A1,0.8999999999999999,0.8943661971830986,-0.00563380281690129,0.839019775390625,0.9392232894897461,0.1002035140991211,0.0006606664511842056,0.0046948356807513525,0.8896713615023473,0.033333333333333326
195058,A1,0.8999999999999999,0.9084507042253521,0.008450704225352212,0.8560552597045898,0.9499907493591309,0.09393548965454102,0.0005815945609637337,0.018779342723004855,0.8896713615023473,0.06666666666666665
195059,C2,0.175,0.14788732394366197,-0.02711267605633802,0.0946202278137207,0.21053314208984375,0.11591291427612305,0.0008812354081149955,0.028169014084507046,0.11971830985915492,0.11666666666666667
195060,C1,0.325,0.3380281690140845,0.01302816901408449,0.26279640197753906,0.41758155822753906,0.15478515625,0.0015647910906788113,0.04694835680751175,0.29107981220657275,0.23333333333333336
195061,B1,0.625,0.6267605633802817,0.0017605633802817433,0.545928955078125,0.7042093276977539,0.1582803726196289,0.0016358864305700252,0.007042253521126862,0.6197183098591549,0.18333333333333335
195062,A2,0.7749999999999999,0.7605633802816901,-0.014436619718309784,0.6873149871826172,0.8268632888793945,0.13954830169677734,0.0012734736003928624,0.021126760563380254,0.7816901408450704,0.2333333333333334
195063,A1,0.8999999999999999,0.9084507042253521,0.008450704225352212,0.8560552597045898,0.9499907493591309,0.09393548965454102,0.0005815945609637337,0.018779342723004855,0.8896713615023473,0.08333333333333326
195064,B2,0.47500000000000003,0.49295774647887325,0.017957746478873216,0.41123294830322266,0.5748710632324219,0.16363811492919922,0.0017479049417156935,0.039906103286385,0.45305164319248825,0.25
195065,A2,0.7749999999999999,0.7605633802816901,-0.014436619718309784,0.6873149871826172,0.8268632888793945,0.13954830169677734,0.0012734736003928624,0.021126760563380254,0.7816901408450704,0.050000000000000044
195066,A1,0.8999999999999999,0.9014084507042254,0.0014084507042254613,0.8474979400634766,0.944645881652832,0.09714794158935547,0.0006214773126100244,0.011737089201878104,0.8896713615023473,0.1333333333333333
195067,B2,0.47500000000000003,0.5070422535211268,0.03204225352112672,0.4251289367675781,0.5887670516967773,0.16363811492919922,0.0017479049417156935,0.0539906103286385,0.45305164319248825,0.24999999999999994
195068,C2,0.175,0.16901408450704225,-0.0059859154929577385,0.11220836639404297,0.23463916778564453,0.12243080139160156,0.0009821561101069135,0.04929577464788733,0.11971830985915492,0.3
195069,B1,0.625,0.6126760563380281,-0.01232394366197187,0.5314607620239258,0.6908836364746094,0.1594228744506836,0.0016594692750217447,0.007042253521126751,0.6197183098591549,0.30000000000000004
195070,A2,0.7749999999999999,0.7464788732394366,-0.028521126760563287,0.6720542907714844,0.8143301010131836,0.14227581024169922,0.0013234137415847394,0.035211267605633756,0.7816901408450704,0.18333333333333335
195071,C1,0.325,0.34507042253521125,0.02007042253521124,0.26935768127441406,0.42491722106933594,0.15555953979492188,0.001580397384801273,0.0539906103286385,0.29107981220657275,0.2
195072,A1,0.8999999999999999,0.9154929577464789,0.015492957746478964,0.8646993637084961,0.9552497863769531,0.09055042266845703,0.0005410181962453337,0.025821596244131606,0.8896713615023473,0.09999999999999998
195073,A2,0.7749999999999999,0.7887323943661971,0.01373239436619722,0.7181596755981445,0.8516063690185547,0.13344669342041016,0.0011652699611437957,0.007042253521126751,0.7816901408450704,0.2333333333333334
195074,B1,0.625,0.6619718309859155,0.0369718309859155,0.5824184417724609,0.7372035980224609,0.15478515625,0.0015647910906788113,0.04225352112676062,0.6197183098591549,0.18333333333333335
195075,B2,0.47500000000000003,0.4507042253521127,-0.024295774647887347,0.3699359893798828,0.5327882766723633,0.16285228729248047,0.001731258227985068,0.0023474178403755652,0.45305164319248825,0.4166666666666667
195076,C1,0.325,0.34507042253521125,0.02007042253521124,0.26935768127441406,0.42491722106933594,0.15555953979492188,0.001580397384801273,0.0539906103286385,0.29107981220657275,0.31666666666666665
195077,C2,0.175,0.176056338028169,0.0010563380281690127,0.11815166473388672,0.24259376525878906,0.12444210052490234,0.0010144091179600007,0.05633802816901408,0.11971830985915492,0.11666666666666667
195084,A1,0.8999999999999999,0.9295774647887324,0.029577464788732466,0.8822898864746094,0.9654679298400879,0.08317804336547852,0.00045778462759220545,0.021126760563380254,0.9507042253521126,0.20000000000000007
195085,A1,0.8999999999999999,0.8661971830985915,-0.033802816901408406,0.8057641983032227,0.9168801307678223,0.11111593246459961,0.0008104868747598365,0.023474178403755763,0.8896713615023473,0.18333333333333335
195086,A1,0.8999999999999999,0.9084507042253521,0.008450704225352212,0.8560552597045898,0.9499907493591309,0.09393548965454102,0.0005815945609637337,0.018779342723004855,0.8896713615023473,0.11666666666666659
195087,A1,0.8999999999999999,0.9014084507042254,0.0014084507042254613,0.8474979400634766,0.944645881652832,0.09714794158935547,0.0006214773126100244,0.011737089201878104,0.8896713615023473,0.1333333333333333
195088,A1,0.8999999999999999,0.9084507042253521,0.008450704225352212,0.8560552597045898,0.9499907493591309,0.09393548965454102,0.0005815945609637337,0.018779342723004855,0.8896713615023473,0.1333333333333333
195089,A1,0.8999999999999999,0.9084507042253521,0.008450704225352212,0.8560552597045898,0.9499907493591309,0.09393548965454102,0.0005815945609637337,0.018779342723004855,0.8896713615023473,0.1166666666666667
195090,A1,0.8999999999999999,0.8943661971830986,-0.00563380281690129,0.839019775390625,0.9392232894897461,0.1002035140991211,0.0006606664511842056,0.0046948356807513525,0.8896713615023473,0.08333333333333337
195091,A1,0.8999999999999999,0.8802816901408451,-0.019718309859154792,0.822270393371582,0.9281721115112305,0.10590171813964844,0.0007369638891162398,0.00938967136150215,0.8896713615023473,0.16666666666666663
195092,A1,0.8999999999999999,0.9154929577464789,0.015492957746478964,0.8646993637084961,0.9552497863769531,0.09055042266845703,0.0005410181962453337,0.025821596244131606,0.8896713615023473,0.1166666666666667
195093,A1,0.8999999999999999,0.9225352112676056,0.022535211267605715,0.8734397888183594,0.9604129791259766,0.08697319030761719,0.0004997482184548243,0.028169014084507005,0.9507042253521126,0.06666666666666665
195094,A1,0.8999999999999999,0.9084507042253521,0.008450704225352212,0.8560552597045898,0.9499907493591309,0.09393548965454102,0.0005815945609637337,0.018779342723004855,0.8896713615023473,0.1499999999999999
195095,A2,0.7749999999999999,0.8169014084507042,0.041901408450704336,0.7494888305664062,0.8758678436279297,0.12637901306152344,0.0010459685127409786,0.03521126760563387,0.7816901408450704,0.21666666666666667
195096,A2,0.7749999999999999,0.8098591549295775,0.034859154929577585,0.741607666015625,0.8698520660400391,0.12824440002441406,0.001076834294449847,0.028169014084507116,0.7816901408450704,0.18333333333333335
195097,A2,0.7749999999999999,0.823943661971831,0.04894366197183109,0.7574062347412109,0.8818483352661133,0.12444210052490234,0.0010144091179600007,0.04225352112676062,0.7816901408450704,0.25
195098,A2,0.7749999999999999,0.7253521126760564,-0.04964788732394354,0.6493473052978516,0.7953453063964844,0.1459980010986328,0.0013931218553317342,0.05633802816901401,0.7816901408450704,0.25
195099,A2,0.7749999999999999,0.7464788732394366,-0.028521126760563287,0.6720542907714844,0.8143301010131836,0.14227581024169922,0.0013234137415847394,0.035211267605633756,0.7816901408450704,0.23333333333333328
195100,A2,0.7749999999999999,0.7464788732394366,-0.028521126760563287,0.6720542907714844,0.8143301010131836,0.14227581024169922,0.0013234137415847394,0.035211267605633756,0.7816901408450704,0.08333333333333337
195101,A2,0.7749999999999999,0.7816901408450704,0.006690140845070469,0.7104053497314453,0.8454627990722656,0.1350574493408203,0.0011933612905642265,0.0,0.7816901408450704,0.06666666666666676
195102,A2,0.7749999999999999,0.7816901408450704,0.006690140845070469,0.7104053497314453,0.8454627990722656,0.1350574493408203,0.0011933612905642265,0.0,0.7816901408450704,0.09999999999999998
195103,A2,0.7749999999999999,0.8028169014084507,0.027816901408450834,0.7337589263916016,0.8638019561767578,0.13004302978515625,0.001107006463086606,0.021126760563380365,0.7816901408450704,0.23333333333333328
195104,A2,0.7749999999999999,0.823943661971831,0.04894366197183109,0.7574062347412109,0.8818483352661133,0.12444210052490234,0.0010144091179600007,0.04225352112676062,0.7816901408450704,0.09999999999999998
195105,B1,0.625,0.5774647887323944,-0.047535211267605626,0.49559688568115234,0.6572647094726562,0.1616678237915039,0.0017062881573891293,0.04225352112676051,0.6197183098591549,0.4333333333333333
195106,B1,0.625,0.6408450704225352,0.015845070422535246,0.5604686737060547,0.7174625396728516,0.15699386596679688,0.0016095291338298677,0.021126760563380365,0.6197183098591549,0.33333333333333337
195107,B1,0.625,0.5845070422535211,-0.040492957746478875,0.5027351379394531,0.6640233993530273,0.16128826141357422,0.0016983116070598712,0.035211267605633756,0.6197183098591549,0.08333333333333326
195108,B1,0.625,0.6901408450704225,0.0651408450704225,0.6119556427001953,0.7632522583007812,0.15129661560058594,0.0014954297834678713,0.07042253521126762,0.6197183098591549,0.35000000000000003
195109,B1,0.625,0.6197183098591549,-0.005281690140845119,0.5386857986450195,0.6975555419921875,0.15886974334716797,0.0016480246593319396,0.0,0.6197183098591549,0.3166666666666667
195110,B1,0.625,0.7323943661971831,0.10739436619718312,0.6568927764892578,0.8016977310180664,0.1448049545288086,0.0013705794304881788,0.04929577464788726,0.7816901408450704,0.26666666666666666
195111,B1,0.625,0.6267605633802817,0.0017605633802817433,0.545928955078125,0.7042093276977539,0.1582803726196289,0.0016358864305700252,0.007042253521126862,0.6197183098591549,0.21666666666666667
195112,B1,0.625,0.5774647887323944,-0.047535211267605626,0.49559688568115234,0.6572647094726562,0.1616678237915039,0.0017062881573891293,0.04225352112676051,0.6197183098591549,0.20000000000000007
195113,B1,0.625,0.6197183098591549,-0.005281690140845119,0.5386857986450195,0.6975555419921875,0.15886974334716797,0.0016480246593319396,0.0,0.6197183098591549,0.35000000000000003
195114,B1,0.625,0.5422535211267606,-0.08274647887323938,0.4601573944091797,0.6232223510742188,0.16306495666503906,0.001735766712953779,0.07746478873239426,0.6197183098591549,0.36666666666666664
195115,B1,0.625,0.6126760563380281,-0.01232394366197187,0.5314607620239258,0.6908836364746094,0.1594228744506836,0.0016594692750217447,0.007042253521126751,0.6197183098591549,0.38333333333333336
195116,B1,0.625,0.6619718309859155,0.0369718309859155,0.5824184417724609,0.7372035980224609,0.15478515625,0.0015647910906788113,0.04225352112676062,0.6197183098591549,0.28333333333333327
195117,B1,0.625,0.6197183098591549,-0.005281690140845119,0.5386857986450195,0.6975555419921875,0.15886974334716797,0.0016480246593319396,0.0,0.6197183098591549,0.23333333333333328
195118,B2,0.47500000000000003,0.44366197183098594,-0.0313380281690141,0.3631105422973633,0.5257167816162109,0.16260623931884766,0.0017260561299442473,0.009389671361502316,0.45305164319248825,0.25000000000000006
195119,B2,0.47500000000000003,0.4647887323943662,-0.010211267605633845,0.383636474609375,0.5468807220458984,0.16324424743652344,0.0017395815848503808,0.011737089201877937,0.45305164319248825,0.35
195120,B2,0.47500000000000003,0.4647887323943662,-0.010211267605633845,0.383636474609375,0.5468807220458984,0.16324424743652344,0.0017395815848503808,0.011737089201877937,0.45305164319248825,0.4333333333333333
195121,B2,0.47500000000000003,0.4859154929577465,0.010915492957746464,0.4043092727661133,0.5678977966308594,0.1635885238647461,0.0017468645221075294,0.032863849765258246,0.45305164319248825,0.25
195122,B2,0.47500000000000003,0.4084507042253521,-0.06654929577464791,0.3292350769042969,0.4901084899902344,0.1608734130859375,0.0016896414436585038,0.04460093896713613,0.45305164319248825,0.33333333333333337
195123,B2,0.47500000000000003,0.4084507042253521,-0.06654929577464791,0.3292350769042969,0.4901084899902344,0.1608734130859375,0.0016896414436585038,0.04460093896713613,0.45305164319248825,0.26666666666666666
195124,B2,0.47500000000000003,0.49295774647887325,0.017957746478873216,0.41123294830322266,0.5748710632324219,0.16363811492919922,0.0017479049417156935,0.039906103286385,0.45305164319248825,0.2833333333333333
195125,B2,0.47500000000000003,0.4507042253521127,-0.024295774647887347,0.3699359893798828,0.5327882766723633,0.16285228729248047,0.001731258227985068,0.0023474178403755652,0.45305164319248825,0.3
195126,C1,0.325,0.31690140845070425,-0.008098591549295764,0.24322986602783203,0.3954582214355469,0.15222835540771484,0.0015138105298787704,0.025821596244131495,0.29107981220657275,0.2
195127,C1,0.325,0.3380281690140845,0.01302816901408449,0.26279640197753906,0.41758155822753906,0.15478515625,0.0015647910906788113,0.04694835680751175,0.29107981220657275,0.33333333333333337
195128,C1,0.325,0.352112676056338,0.027112676056337992,0.2759380340576172,0.4322338104248047,0.1562957763671875,0.001595310065851625,0.06103286384976525,0.29107981220657275,0.18333333333333335
195129,C1,0.325,0.36619718309859156,0.04119718309859155,0.2891550064086914,0.4468097686767578,0.1576547622680664,0.0016230545887360012,0.07511737089201881,0.29107981220657275,0.3500000000000001
195130,C1,0.325,0.2323943661971831,-0.09260563380281692,0.16690921783447266,0.30501556396484375,0.1381063461303711,0.00124746311018876,0.05868544600938966,0.29107981220657275,0.08333333333333331
195131,C1,0.325,0.30985915492957744,-0.01514084507042257,0.23674774169921875,0.3880443572998047,0.15129661560058594,0.0014954297834678713,0.01877934272300469,0.29107981220657275,0.31666666666666665
195132,C1,0.325,0.29577464788732394,-0.029225352112676073,0.2238454818725586,0.3731517791748047,0.1493062973022461,0.0014565874514297446,0.004694835680751186,0.29107981220657275,0.15000000000000002
195133,C1,0.325,0.29577464788732394,-0.029225352112676073,0.2238454818725586,0.3731517791748047,0.1493062973022461,0.0014565874514297446,0.004694835680751186,0.29107981220657275,0.30000000000000004
195134,C1,0.325,0.28169014084507044,-0.043309859154929575,0.211029052734375,0.35817527770996094,0.14714622497558594,0.0014149706671031804,0.009389671361502316,0.29107981220657275,0.15000000000000002
195135,C1,0.325,0.31690140845070425,-0.008098591549295764,0.24322986602783203,0.3954582214355469,0.15222835540771484,0.0015138105298787704,0.025821596244131495,0.29107981220657275,0.26666666666666666
195136,C2,0.175,0.19718309859154928,0.022183098591549294,0.1361980438232422,0.26624107360839844,0.13004302978515625,0.001107006463086606,0.07746478873239436,0.11971830985915492,0.2666666666666667
