item_id,cefr_true,true_p_mid,p_est,p_error,ci95_low,ci95_high,ci95_width,var_p,d_to_boundary_hat,nearest_boundary_hat,gap_weak_strong_test
17,A1,0.905,0.8661971830985915,-0.03880281690140852,0.8057641983032227,0.9168801307678223,0.11111593246459961,0.0008104868747598365,0.025821596244131606,0.8403755868544599,0.08333333333333337
18,A1,0.9083333333333332,0.9084507042253521,0.00011737089201890871,0.8560552597045898,0.9499907493591309,0.09393548965454102,0.0005815945609637337,0.05633802816901412,0.9647887323943662,0.08333333333333337
19,A1,0.9116666666666666,0.9225352112676056,0.010868544600939,0.8734397888183594,0.9604129791259766,0.08697319030761719,0.0004997482184548243,0.04225352112676062,0.9647887323943662,0.08333333333333326
20,A1,0.915,0.9436619718309859,0.028661971830985844,0.9003877639770508,0.975189208984375,0.07480144500732422,0.0003717766066506396,0.021126760563380365,0.9647887323943662,0.08333333333333326
21,A1,0.9183333333333332,0.9225352112676056,0.004201877934272402,0.8734397888183594,0.9604129791259766,0.08697319030761719,0.0004997482184548243,0.04225352112676062,0.9647887323943662,0.1499999999999999
22,A1,0.9216666666666666,0.9084507042253521,-0.01321596244131451,0.8560552597045898,0.9499907493591309,0.09393548965454102,0.0005815945609637337,0.05633802816901412,0.9647887323943662,0.0
23,A1,0.925,0.9084507042253521,-0.01654929577464792,0.8560552597045898,0.9499907493591309,0.09393548965454102,0.0005815945609637337,0.05633802816901412,0.9647887323943662,0.11666666666666659
24,A1,0.9283333333333332,0.9366197183098591,0.008286384976525896,0.891265869140625,0.970400333404541,0.07913446426391602,0.0004151274236574772,0.028169014084507116,0.9647887323943662,0.06666666666666665
25,A1,0.9316666666666666,0.9295774647887324,-0.002089201877934266,0.8822898864746094,0.9654679298400879,0.08317804336547852,0.00045778462759220545,0.03521126760563387,0.9647887323943662,0.09999999999999998
26,A1,0.935,0.9577464788732394,0.02274647887323933,0.9191875457763672,0.9842259883880615,0.06503844261169434,0.0002829941334206361,0.007042253521126862,0.9647887323943662,0.1333333333333333
27,A1,0.9383333333333332,0.9154929577464789,-0.022840375586854367,0.8646993637084961,0.9552497863769531,0.09055042266845703,0.0005410181962453337,0.04929577464788737,0.9647887323943662,0.033333333333333326
28,A1,0.9416666666666668,0.8943661971830986,-0.04730046948356814,0.839019775390625,0.9392232894897461,0.1002035140991211,0.0006606664511842056,0.05399061032863872,0.8403755868544599,0.08333333333333326
29,A1,0.945,0.9507042253521126,0.0057042253521126796,0.9096822738647461,0.9798097610473633,0.07012748718261719,0.00032773217657169256,0.014084507042253613,0.9647887323943662,0.06666666666666665
30,A1,0.9483333333333333,0.9647887323943662,0.016455399061032994,0.9289588928222656,0.9883873462677002,0.05942845344543457,0.00023756247719747026,0.0,0.9647887323943662,0.033333333333333326
31,A2,0.7024999999999999,0.6901408450704225,-0.012359154929577398,0.6119556427001953,0.7632522583007812,0.15129661560058594,0.0014954297834678713,0.0,0.6901408450704225,0.31666666666666665
32,A2,0.7074999999999999,0.704225352112676,-0.0032746478873239004,0.6268482208251953,0.7761545181274414,0.1493062973022461,0.0014565874514297446,0.014084507042253502,0.6901408450704225,0.15000000000000002
33,A2,0.7124999999999999,0.6971830985915493,-0.015316901408450656,0.6193914413452148,0.76971435546875,0.15032291412353516,0.0014763554239848626,0.007042253521126751,0.6901408450704225,0.2666666666666666
34,A2,0.7174999999999999,0.6830985915492958,-0.03440140845070416,0.6045417785644531,0.756770133972168,0.15222835540771484,0.0015138105298787704,0.007042253521126751,0.6901408450704225,0.19999999999999996
35,A2,0.7224999999999999,0.6549295774647887,-0.06757042253521117,0.5750827789306641,0.7306423187255859,0.15555953979492188,0.001580397384801273,0.035211267605633756,0.6901408450704225,0.21666666666666667
36,A2,0.7274999999999999,0.6830985915492958,-0.04440140845070417,0.6045417785644531,0.756770133972168,0.15222835540771484,0.0015138105298787704,0.007042253521126751,0.6901408450704225,0.33333333333333337
37,A2,0.7324999999999999,0.7112676056338029,-0.02123239436619706,0.6343250274658203,0.7825736999511719,0.14824867248535156,0.0014361258658025173,0.021126760563380365,0.6901408450704225,0.0
38,A2,0.7374999999999999,0.7112676056338029,-0.026232394366197065,0.6343250274658203,0.7825736999511719,0.14824867248535156,0.0014361258658025173,0.021126760563380365,0.6901408450704225,0.21666666666666667
39,A2,0.7424999999999999,0.7746478873239436,0.03214788732394369,0.7026805877685547,0.8392906188964844,0.1366100311279297,0.0012207590069125479,0.06572769953051627,0.8403755868544599,0.2333333333333334
40,A2,0.7474999999999999,0.7605633802816901,0.013063380281690185,0.6873149871826172,0.8268632888793945,0.13954830169677734,0.0012734736003928624,0.07042253521126762,0.6901408450704225,0.18333333333333335
41,A2,0.7525,0.7464788732394366,-0.006021126760563322,0.6720542907714844,0.8143301010131836,0.14227581024169922,0.0013234137415847394,0.05633802816901412,0.6901408450704225,0.23333333333333328
42,A2,0.7575,0.7816901408450704,0.02419014084507043,0.7104053497314453,0.8454627990722656,0.1350574493408203,0.0011933612905642265,0.05868544600938952,0.8403755868544599,0.20000000000000007
43,A2,0.7625,0.6901408450704225,-0.07235915492957745,0.6119556427001953,0.7632522583007812,0.15129661560058594,0.0014954297834678713,0.0,0.6901408450704225,0.15000000000000002
44,A2,0.7675,0.7394366197183099,-0.028063380281690087,0.6644611358642578,0.8080253601074219,0.14356422424316406,0.0013473433925725138,0.04929577464788737,0.6901408450704225,0.18333333333333335
45,A2,0.7725,0.7183098591549296,-0.054190140845070345,0.6418247222900391,0.788970947265625,0.14714622497558594,0.0014149706671031804,0.028169014084507116,0.6901408450704225,0.18333333333333335
46,A2,0.7775,0.7605633802816901,-0.016936619718309842,0.6873149871826172,0.8268632888793945,0.13954830169677734,0.0012734736003928624,0.07042253521126762,0.6901408450704225,0.39999999999999997
47,A2,0.7825,0.7112676056338029,-0.0712323943661971,0.6343250274658203,0.7825736999511719,0.14824867248535156,0.0014361258658025173,0.021126760563380365,0.6901408450704225,0.18333333333333335
48,A2,0.7875,0.7605633802816901,-0.02693661971830985,0.6873149871826172,0.8268632888793945,0.13954830169677734,0.0012734736003928624,0.07042253521126762,0.6901408450704225,0.2833333333333333
49,A2,0.7925,0.795774647887324,0.0032746478873240115,0.7259445190429688,0.8577203750610352,0.1317758560180664,0.0011364850186512555,0.044600938967135906,0.8403755868544599,0.09999999999999998
50,A2,0.7975,0.7605633802816901,-0.03693661971830986,0.6873149871826172,0.8268632888793945,0.13954830169677734,0.0012734736003928624,0.07042253521126762,0.6901408450704225,0.21666666666666667
51,A2,0.8025,0.7816901408450704,-0.02080985915492961,0.7104053497314453,0.8454627990722656,0.1350574493408203,0.0011933612905642265,0.05868544600938952,0.8403755868544599,0.19999999999999996
52,A2,0.8075,0.8169014084507042,0.009401408450704252,0.7494888305664062,0.8758678436279297,0.12637901306152344,0.0010459685127409786,0.023474178403755652,0.8403755868544599,0.1333333333333333
53,A2,0.8125,0.8028169014084507,-0.009683098591549255,0.7337589263916016,0.8638019561767578,0.13004302978515625,0.001107006463086606,0.037558685446009155,0.8403755868544599,0.21666666666666667
54,A2,0.8175,0.8309859154929577,0.013485915492957745,0.7653608322143555,0.887791633605957,0.12243080139160156,0.0009821561101069135,0.00938967136150215,0.8403755868544599,0.1333333333333333
55,A2,0.8225,0.7816901408450704,-0.04080985915492963,0.7104053497314453,0.8454627990722656,0.1350574493408203,0.0011933612905642265,0.05868544600938952,0.8403755868544599,0.2333333333333334
56,A2,0.8274999999999999,0.8098591549295775,-0.017640845070422406,0.741607666015625,0.8698520660400391,0.12824440002441406,0.001076834294449847,0.030516431924882403,0.8403755868544599,0.15000000000000002
57,A2,0.8325,0.8098591549295775,-0.02264084507042252,0.741607666015625,0.8698520660400391,0.12824440002441406,0.001076834294449847,0.030516431924882403,0.8403755868544599,0.16666666666666663
58,A2,0.8374999999999999,0.823943661971831,-0.013556338028168913,0.7574062347412109,0.8818483352661133,0.12444210052490234,0.0010144091179600007,0.0164319248826289,0.8403755868544599,0.15000000000000002
59,A2,0.8425,0.8943661971830986,0.051866197183098595,0.839019775390625,0.9392232894897461,0.1002035140991211,0.0006606664511842056,0.05399061032863872,0.8403755868544599,0.16666666666666674
60,A2,0.8474999999999999,0.8380281690140845,-0.00947183098591542,0.7733545303344727,0.8936958312988281,0.12034130096435547,0.000949209489181717,0.0023474178403753987,0.8403755868544599,0.18333333333333335
61,B1,0.5525,0.6267605633802817,0.07426056338028175,0.545928955078125,0.7042093276977539,0.1582803726196289,0.0016358864305700252,0.06338028169014076,0.6901408450704225,0.46666666666666673
62,B1,0.5575,0.5,-0.057499999999999996,0.41817283630371094,0.5818271636962891,0.16365432739257812,0.0017482517482517483,0.04225352112676051,0.5422535211267605,0.21666666666666662
63,B1,0.5625,0.5633802816901409,0.0008802816901408717,0.4813709259033203,0.6436977386474609,0.16232681274414062,0.0017201604188313174,0.021126760563380365,0.5422535211267605,0.16666666666666669
64,B1,0.5675,0.5985915492957746,0.031091549295774623,0.5170631408691406,0.6774883270263672,0.16042518615722656,0.0016802776671850268,0.05633802816901412,0.5422535211267605,0.26666666666666666
65,B1,0.5725,0.5845070422535211,0.012007042253521116,0.5027351379394531,0.6640233993530273,0.16128826141357422,0.0016983116070598712,0.04225352112676062,0.5422535211267605,0.35000000000000003
66,B1,0.5775,0.5352112676056338,-0.04228873239436626,0.45311927795410156,0.616363525390625,0.16324424743652344,0.0017395815848503808,0.007042253521126751,0.5422535211267605,0.2833333333333333
67,B1,0.5825,0.5,-0.08250000000000002,0.41817283630371094,0.5818271636962891,0.16365432739257812,0.0017482517482517483,0.04225352112676051,0.5422535211267605,0.38333333333333336
68,B1,0.5875,0.47183098591549294,-0.11566901408450708,0.39051055908203125,0.5539035797119141,0.1633930206298828,0.001742702843674873,0.07042253521126757,0.5422535211267605,0.36666666666666664
69,B1,0.5925,0.5845070422535211,-0.007992957746478901,0.5027351379394531,0.6640233993530273,0.16128826141357422,0.0016983116070598712,0.04225352112676062,0.5422535211267605,0.033333333333333326
70,B1,0.5975,0.5492957746478874,-0.04820422535211266,0.4672117233276367,0.6300640106201172,0.16285228729248047,0.001731258227985068,0.007042253521126862,0.5422535211267605,0.3166666666666666
71,B1,0.6025,0.5704225352112676,-0.03207746478873241,0.4884757995605469,0.6504898071289062,0.16201400756835938,0.0017135710946462781,0.028169014084507116,0.5422535211267605,0.1499999999999999
72,B1,0.6075,0.5985915492957746,-0.008908450704225412,0.5170631408691406,0.6774883270263672,0.16042518615722656,0.0016802776671850268,0.05633802816901412,0.5422535211267605,0.41666666666666663
73,B1,0.6125,0.6126760563380281,0.0001760563380280855,0.5314607620239258,0.6908836364746094,0.1594228744506836,0.0016594692750217447,0.07042253521126762,0.5422535211267605,0.29999999999999993
74,B1,0.6175,0.7183098591549296,0.10080985915492957,0.6418247222900391,0.788970947265625,0.14714622497558594,0.0014149706671031804,0.028169014084507116,0.6901408450704225,0.3
75,B1,0.6225,0.6619718309859155,0.039471830985915446,0.5824184417724609,0.7372035980224609,0.15478515625,0.0015647910906788113,0.028169014084507005,0.6901408450704225,0.2833333333333333
76,B1,0.6275,0.6197183098591549,-0.007781690140845066,0.5386857986450195,0.6975555419921875,0.15886974334716797,0.0016480246593319396,0.07042253521126762,0.6901408450704225,0.41666666666666663
77,B1,0.6325000000000001,0.5985915492957746,-0.033908450704225435,0.5170631408691406,0.6774883270263672,0.16042518615722656,0.0016802776671850268,0.05633802816901412,0.5422535211267605,0.2833333333333333
78,B1,0.6375,0.6338028169014085,-0.003697183098591461,0.5531902313232422,0.7108449935913086,0.1576547622680664,0.0016230545887360012,0.05633802816901401,0.6901408450704225,0.21666666666666667
79,B1,0.6425,0.6338028169014085,-0.008697183098591466,0.5531902313232422,0.7108449935913086,0.1576547622680664,0.0016230545887360012,0.05633802816901401,0.6901408450704225,0.23333333333333328
80,B1,0.6475,0.676056338028169,0.028556338028169037,0.5971469879150391,0.7502670288085938,0.1531200408935547,0.00153149766321756,0.014084507042253502,0.6901408450704225,0.16666666666666663
81,B1,0.6525,0.6901408450704225,0.037640845070422535,0.6119556427001953,0.7632522583007812,0.15129661560058594,0.0014954297834678713,0.0,0.6901408450704225,0.3166666666666666
82,B1,0.6575,0.647887323943662,-0.009612676056337977,0.5677661895751953,0.7240619659423828,0.1562957763671875,0.001595310065851625,0.04225352112676051,0.6901408450704225,0.19999999999999996
83,B1,0.6625,0.6901408450704225,0.027640845070422526,0.6119556427001953,0.7632522583007812,0.15129661560058594,0.0014954297834678713,0.0,0.6901408450704225,0.33333333333333337
84,B1,0.6675,0.6971830985915493,0.029683098591549273,0.6193914413452148,0.76971435546875,0.15032291412353516,0.0014763554239848626,0.007042253521126751,0.6901408450704225,0.25
85,B1,0.6725,0.6549295774647887,-0.01757042253521124,0.5750827789306641,0.7306423187255859,0.15555953979492188,0.001580397384801273,0.035211267605633756,0.6901408450704225,0.1333333333333333
86,B1,0.6775,0.676056338028169,-0.0014436619718309895,0.5971469879150391,0.7502670288085938,0.1531200408935547,0.00153149766321756,0.014084507042253502,0.6901408450704225,0.25
87,B1,0.6825,0.676056338028169,-0.006443661971830994,0.5971469879150391,0.7502670288085938,0.1531200408935547,0.00153149766321756,0.014084507042253502,0.6901408450704225,0.2666666666666667
88,B1,0.6875,0.7183098591549296,0.03080985915492962,0.6418247222900391,0.788970947265625,0.14714622497558594,0.0014149706671031804,0.028169014084507116,0.6901408450704225,0.21666666666666667
89,B1,0.6924999999999999,0.6549295774647887,-0.037570422535211145,0.5750827789306641,0.7306423187255859,0.15555953979492188,0.001580397384801273,0.035211267605633756,0.6901408450704225,0.3666666666666667
90,B1,0.6975,0.6901408450704225,-0.007359154929577505,0.6119556427001953,0.7632522583007812,0.15129661560058594,0.0014954297834678713,0.0,0.6901408450704225,0.2666666666666666
91,B2,0.4025,0.4507042253521127,0.04820422535211266,0.3699359893798828,0.5327882766723633,0.16285228729248047,0.001731258227985068,0.06572769953051649,0.3849765258215962,0.21666666666666667
92,B2,0.4075,0.3873239436619718,-0.02017605633802816,0.3091163635253906,0.4685392379760742,0.1594228744506836,0.0016594692750217447,0.0023474178403756207,0.3849765258215962,0.31666666666666665
93,B2,0.4125,0.43661971830985913,0.02411971830985915,0.35630226135253906,0.5186290740966797,0.16232681274414062,0.0017201604188313174,0.051643192488262935,0.3849765258215962,0.3333333333333333
94,B2,0.4175,0.4295774647887324,0.012077464788732395,0.34951019287109375,0.5115242004394531,0.16201400756835938,0.0017135710946462781,0.04460093896713618,0.3849765258215962,0.20000000000000007
95,B2,0.4225,0.5140845070422535,0.09158450704225352,0.4321022033691406,0.5956907272338867,0.1635885238647461,0.0017468645221075294,0.028169014084507005,0.5422535211267605,0.2333333333333334
96,B2,0.4275,0.44366197183098594,0.016161971830985944,0.3631105422973633,0.5257167816162109,0.16260623931884766,0.0017260561299442473,0.05868544600938974,0.3849765258215962,0.18333333333333335
97,B2,0.4325,0.5070422535211268,0.07454225352112676,0.4251289367675781,0.5887670516967773,0.16363811492919922,0.0017479049417156935,0.035211267605633756,0.5422535211267605,0.2666666666666667
98,B2,0.4375,0.30985915492957744,-0.12764084507042256,0.23674774169921875,0.3880443572998047,0.15129661560058594,0.0014954297834678713,0.07511737089201875,0.3849765258215962,0.3666666666666667
99,B2,0.4425,0.4014084507042254,-0.04109154929577463,0.3225116729736328,0.4829368591308594,0.16042518615722656,0.0016802776671850268,0.01643192488262918,0.3849765258215962,0.43333333333333335
100,B2,0.4475,0.44366197183098594,-0.003838028169014074,0.3631105422973633,0.5257167816162109,0.16260623931884766,0.0017260561299442473,0.05868544600938974,0.3849765258215962,0.48333333333333334
101,B2,0.4525,0.4295774647887324,-0.022922535211267636,0.34951019287109375,0.5115242004394531,0.16201400756835938,0.0017135710946462781,0.04460093896713618,0.3849765258215962,0.31666666666666665
102,B2,0.4575,0.4154929577464789,-0.04200704225352114,0.33597660064697266,0.4972648620605469,0.16128826141357422,0.0016983116070598712,0.03051643192488268,0.3849765258215962,0.1166666666666667
103,B2,0.4625,0.4295774647887324,-0.032922535211267645,0.34951019287109375,0.5115242004394531,0.16201400756835938,0.0017135710946462781,0.04460093896713618,0.3849765258215962,0.1333333333333333
104,B2,0.4675,0.528169014084507,0.06066901408450698,0.44609642028808594,0.6094894409179688,0.1633930206298828,0.001742702843674873,0.014084507042253502,0.5422535211267605,0.09999999999999998
105,B2,0.4725,0.4154929577464789,-0.0570070422535211,0.33597660064697266,0.4972648620605469,0.16128826141357422,0.0016983116070598712,0.03051643192488268,0.3849765258215962,0.3166666666666667
106,B2,0.4775,0.4788732394366197,0.001373239436619711,0.3974018096923828,0.5609092712402344,0.16350746154785156,0.001745130489427256,0.06338028169014082,0.5422535211267605,0.3333333333333333
107,B2,0.4825,0.4788732394366197,-0.0036267605633802935,0.3974018096923828,0.5609092712402344,0.16350746154785156,0.001745130489427256,0.06338028169014082,0.5422535211267605,0.25
108,B2,0.4875,0.5070422535211268,0.019542253521126762,0.4251289367675781,0.5887670516967773,0.16363811492919922,0.0017479049417156935,0.035211267605633756,0.5422535211267605,0.3
109,B2,0.4925,0.44366197183098594,-0.04883802816901406,0.3631105422973633,0.5257167816162109,0.16260623931884766,0.0017260561299442473,0.05868544600938974,0.3849765258215962,0.3
110,B2,0.4975,0.5211267605633803,0.023626760563380256,0.4390907287597656,0.6025981903076172,0.16350746154785156,0.001745130489427256,0.021126760563380254,0.5422535211267605,0.5333333333333334
111,B2,0.5025000000000001,0.528169014084507,0.025669014084506947,0.44609642028808594,0.6094894409179688,0.1633930206298828,0.001742702843674873,0.014084507042253502,0.5422535211267605,0.16666666666666663
112,B2,0.5075000000000001,0.5352112676056338,0.027711267605633694,0.45311927795410156,0.616363525390625,0.16324424743652344,0.0017395815848503808,0.007042253521126751,0.5422535211267605,0.24999999999999994
113,B2,0.5125000000000001,0.5070422535211268,-0.005457746478873315,0.4251289367675781,0.5887670516967773,0.16363811492919922,0.0017479049417156935,0.035211267605633756,0.5422535211267605,0.11666666666666664
114,B2,0.5175000000000001,0.6056338028169014,0.08813380281690131,0.5242538452148438,0.6841945648193359,0.1599407196044922,0.0016702202776394406,0.06338028169014087,0.5422535211267605,0.2666666666666667
115,B2,0.5225000000000001,0.5211267605633803,-0.001373239436619822,0.4390907287597656,0.6025981903076172,0.16350746154785156,0.001745130489427256,0.021126760563380254,0.5422535211267605,0.30000000000000004
116,B2,0.5275000000000001,0.528169014084507,0.0006690140845069248,0.44609642028808594,0.6094894409179688,0.1633930206298828,0.001742702843674873,0.014084507042253502,0.5422535211267605,0.5166666666666666
117,B2,0.5325,0.5563380281690141,0.023838028169014147,0.47428321838378906,0.6368894577026367,0.16260623931884766,0.0017260561299442473,0.014084507042253613,0.5422535211267605,0.38333333333333336
118,B2,0.5375000000000001,0.49295774647887325,-0.04454225352112684,0.41123294830322266,0.5748710632324219,0.16363811492919922,0.0017479049417156935,0.04929577464788726,0.5422535211267605,0.16666666666666663
119,B2,0.5425,0.5704225352112676,0.02792253521126764,0.4884757995605469,0.6504898071289062,0.16201400756835938,0.0017135710946462781,0.028169014084507116,0.5422535211267605,0.2666666666666667
120,B2,0.5475000000000001,0.5563380281690141,0.008838028169014023,0.47428321838378906,0.6368894577026367,0.16260623931884766,0.0017260561299442473,0.014084507042253613,0.5422535211267605,0.2833333333333333
121,C1,0.2525,0.30985915492957744,0.05735915492957744,0.23674774169921875,0.3880443572998047,0.15129661560058594,0.0014954297834678713,0.07511737089201875,0.3849765258215962,0.35
122,C1,0.2575,0.3028169014084507,0.04531690140845068,0.23028564453125,0.38060855865478516,0.15032291412353516,0.0014763554239848626,0.0704225352112676,0.2323943661971831,0.11666666666666667
123,C1,0.2625,0.19014084507042253,-0.07235915492957748,0.13014793395996094,0.258392333984375,0.12824440002441406,0.001076834294449847,0.04225352112676056,0.2323943661971831,0.31666666666666665
124,C1,0.2675,0.2112676056338028,-0.0562323943661972,0.1483936309814453,0.28184032440185547,0.13344669342041016,0.0011652699611437957,0.02112676056338028,0.2323943661971831,0.33333333333333337
125,C1,0.2725,0.24647887323943662,-0.026021126760563396,0.17939090728759766,0.3203287124633789,0.14093780517578125,0.0012987904775248556,0.01408450704225353,0.2323943661971831,0.35
126,C1,0.2775,0.3028169014084507,0.025316901408450665,0.23028564453125,0.38060855865478516,0.15032291412353516,0.0014763554239848626,0.0704225352112676,0.2323943661971831,0.15
127,C1,0.2825,0.30985915492957744,0.027359154929577467,0.23674774169921875,0.3880443572998047,0.15129661560058594,0.0014954297834678713,0.07511737089201875,0.3849765258215962,0.2666666666666667
128,C1,0.2875,0.2676056338028169,-0.0198943661971831,0.1983022689819336,0.3431072235107422,0.1448049545288086,0.0013705794304881788,0.035211267605633784,0.2323943661971831,0.25
129,C1,0.2925,0.2746478873239437,-0.017852112676056298,0.20465469360351562,0.35065269470214844,0.1459980010986328,0.0013931218553317342,0.04225352112676059,0.2323943661971831,0.33333333333333337
130,C1,0.2975,0.29577464788732394,-0.0017253521126760485,0.2238454818725586,0.3731517791748047,0.1493062973022461,0.0014565874514297446,0.06338028169014084,0.2323943661971831,0.31666666666666665
131,C1,0.3025,0.323943661971831,0.021443661971831007,0.24973297119140625,0.40285301208496094,0.1531200408935547,0.00153149766321756,0.061032863849765195,0.3849765258215962,0.30000000000000004
132,C1,0.3075,0.3028169014084507,-0.004683098591549306,0.23028564453125,0.38060855865478516,0.15032291412353516,0.0014763554239848626,0.0704225352112676,0.2323943661971831,0.14999999999999997
133,C1,0.3125,0.2535211267605634,-0.058978873239436624,0.1856698989868164,0.3279457092285156,0.14227581024169922,0.0013234137415847394,0.02112676056338028,0.2323943661971831,0.31666666666666665
134,C1,0.3175,0.28169014084507044,-0.03580985915492957,0.211029052734375,0.35817527770996094,0.14714622497558594,0.0014149706671031804,0.04929577464788734,0.2323943661971831,0.18333333333333335
135,C1,0.3225,0.323943661971831,0.0014436619718309895,0.24973297119140625,0.40285301208496094,0.1531200408935547,0.00153149766321756,0.061032863849765195,0.3849765258215962,0.23333333333333336
136,C1,0.3275,0.30985915492957744,-0.017640845070422573,0.23674774169921875,0.3880443572998047,0.15129661560058594,0.0014954297834678713,0.07511737089201875,0.3849765258215962,0.2833333333333333
137,C1,0.3325,0.31690140845070425,-0.01559859154929577,0.24322986602783203,0.3954582214355469,0.15222835540771484,0.0015138105298787704,0.06807511737089195,0.3849765258215962,0.18333333333333335
138,C1,0.3375,0.3591549295774648,0.021654929577464788,0.28253746032714844,0.4395313262939453,0.15699386596679688,0.0016095291338298677,0.025821596244131384,0.3849765258215962,0.33333333333333337
139,C1,0.3425,0.38028169014084506,0.03778169014084504,0.3024444580078125,0.46131420135498047,0.15886974334716797,0.0016480246593319396,0.0046948356807511304,0.3849765258215962,0.2
140,C1,0.3475,0.38028169014084506,0.03278169014084509,0.3024444580078125,0.46131420135498047,0.15886974334716797,0.0016480246593319396,0.0046948356807511304,0.3849765258215962,0.3833333333333334
141,C1,0.3525,0.2676056338028169,-0.0848943661971831,0.1983022689819336,0.3431072235107422,0.1448049545288086,0.0013705794304881788,0.035211267605633784,0.2323943661971831,0.1166666666666667
142,C1,0.3575,0.323943661971831,-0.033556338028168986,0.24973297119140625,0.40285301208496094,0.1531200408935547,0.00153149766321756,0.061032863849765195,0.3849765258215962,0.3333333333333333
143,C1,0.3625,0.3380281690140845,-0.024471830985915488,0.26279640197753906,0.41758155822753906,0.15478515625,0.0015647910906788113,0.04694835680751169,0.3849765258215962,0.16666666666666669
144,C1,0.3675,0.33098591549295775,-0.036514084507042244,0.2562551498413086,0.41022682189941406,0.15397167205810547,0.0015484911834842403,0.053990610328638444,0.3849765258215962,0.26666666666666666
145,C1,0.3725,0.31690140845070425,-0.05559859154929575,0.24322986602783203,0.3954582214355469,0.15222835540771484,0.0015138105298787704,0.06807511737089195,0.3849765258215962,0.18333333333333335
146,C1,0.3775,0.34507042253521125,-0.03242957746478875,0.26935768127441406,0.42491722106933594,0.15555953979492188,0.001580397384801273,0.03990610328638494,0.3849765258215962,0.3333333333333333
147,C1,0.3825,0.3732394366197183,-0.009260563380281694,0.2957906723022461,0.454071044921875,0.1582803726196289,0.0016358864305700252,0.011737089201877882,0.3849765258215962,0.2833333333333333
148,C1,0.3875,0.36619718309859156,-0.02130281690140845,0.2891550064086914,0.4468097686767578,0.1576547622680664,0.0016230545887360012,0.018779342723004633,0.3849765258215962,0.26666666666666666
149,C1,0.3925,0.4647887323943662,0.07228873239436617,0.383636474609375,0.5468807220458984,0.16324424743652344,0.0017395815848503808,0.07746478873239432,0.5422535211267605,0.31666666666666665
